id_achat,id_client,produit,montant,date_achat
1345,1216,Headphones,1696.89,2025-07-20
1346,574,Headphones,1960.29,2025-03-02
1347,1162,Tablet,94.21,2025-06-15
1348,333,Headphones,711.0,2025-11-18
1349,460,Laptop,865.08,2025-05-25
1350,1133,Tablet,1415.97,2025-05-09
1351,1069,Phone,1941.35,2025-06-25
1352,1377,Monitor,873.86,2025-02-09
1353,469,Tablet,1293.72,2025-06-25
1354,86,Phone,113.09,2025-09-04
1355,1030,Monitor,1046.73,2026-01-05
1356,502,Headphones,743.9,2025-04-25
1357,821,Monitor,1150.69,2025-04-20
1358,341,Laptop,1518.73,2025-01-30
1359,5,Camera,692.16,2026-01-13
1360,1070,Headphones,1815.0,2025-08-15
1361,497,Phone,1933.65,2025-09-18
1362,655,Camera,801.91,2025-02-07
1363,772,Phone,332.32,2025-01-20
1364,109,Monitor,1809.15,2025-05-10
1365,1401,Monitor,1342.14,2025-10-14
1366,1332,Headphones,1926.38,2025-12-08
1367,1480,Headphones,998.35,2025-12-08
1368,430,Tablet,637.53,2025-05-13
1369,970,Phone,617.38,2025-05-24
1370,347,Headphones,1477.69,2025-06-25
1371,731,Tablet,1388.45,2025-03-10
1372,944,Monitor,1455.23,2025-04-09
1373,884,Headphones,830.37,2025-11-07
1374,1002,Tablet,1514.88,2025-07-17
1375,19,Camera,450.64,2025-03-21
1376,1139,Tablet,1993.42,2025-05-09
1377,339,Tablet,70.35,2025-02-24
1378,1244,Tablet,1498.07,2025-11-17
1379,823,Monitor,1672.02,2025-04-28
1380,1259,Laptop,1542.74,2025-07-03
1381,428,Phone,883.73,2025-01-22
1382,952,Headphones,312.7,2025-02-24
1383,130,Headphones,1486.82,2025-07-10
1384,421,Phone,1942.49,2025-02-08
1385,1312,Tablet,765.77,2025-07-12
1386,1470,Camera,1278.56,2025-10-23
1387,673,Laptop,802.64,2026-01-16
1388,384,Phone,448.41,2025-06-02
1389,849,Laptop,1147.57,2025-08-31
1390,130,Phone,211.27,2025-12-17
1391,327,Headphones,581.12,2025-08-09
1392,1042,Headphones,859.42,2025-10-13
1393,852,Phone,1349.59,2025-03-27
1394,1269,Phone,885.29,2026-01-09
1395,366,Monitor,713.88,2025-07-11
1396,1187,Tablet,1539.54,2025-02-09
1397,230,Headphones,1868.75,2025-07-26
1398,565,Headphones,1624.59,2025-06-28
1399,605,Camera,55.08,2025-12-24
1400,106,Tablet,844.11,2025-12-11
1401,1314,Phone,1036.04,2025-08-16
1402,1298,Laptop,1937.18,2025-10-27
1403,1302,Monitor,362.69,2025-12-13
1404,358,Phone,1494.05,2025-05-29
1405,979,Laptop,335.7,2025-02-17
1406,1011,Tablet,1012.01,2025-07-28
1407,262,Laptop,247.93,2025-02-04
1408,1250,Camera,345.2,2025-05-28
1409,477,Monitor,1987.32,2025-07-10
1410,43,Headphones,842.01,2025-05-08
1411,1293,Laptop,84.21,2025-10-12
1412,83,Monitor,1280.98,2025-02-03
1413,1123,Camera,551.64,2025-12-22
1414,1085,Tablet,427.94,2025-09-09
1415,62,Monitor,802.73,2025-02-16
1416,609,Laptop,1138.6,2025-03-27
1417,275,Tablet,383.33,2025-07-07
1418,1352,Phone,662.89,2025-08-12
1419,475,Monitor,1375.25,2025-10-20
1420,517,Tablet,1902.84,2025-04-13
1421,656,Monitor,1271.4,2025-06-12
1422,119,Phone,1943.55,2025-11-17
1423,228,Laptop,1781.48,2025-08-25
1424,882,Camera,1578.99,2025-12-24
1425,341,Phone,1871.5,2025-03-24
1426,1002,Phone,393.98,2025-11-20
1427,1313,Tablet,1424.74,2025-10-25
1428,223,Camera,842.67,2025-12-13
1429,222,Tablet,1664.45,2025-11-08
1430,294,Phone,924.32,2025-03-20
1431,1084,Phone,51.63,2025-07-08
1432,1410,Laptop,1204.17,2025-10-11
1433,18,Tablet,1165.4,2026-01-15
1434,357,Monitor,1198.78,2025-05-13
1435,407,Tablet,1494.15,2026-01-14
1436,1249,Phone,957.36,2025-02-12
1437,1380,Laptop,1429.92,2025-09-08
1438,1404,Headphones,960.01,2025-08-02
1439,1022,Tablet,1302.09,2025-06-19
1440,302,Camera,35.07,2025-12-12
1441,506,Laptop,458.55,2025-12-25
1442,252,Monitor,128.98,2025-09-12
1443,125,Laptop,196.11,2025-06-26
1444,645,Tablet,1633.64,2025-12-21
1445,1396,Monitor,836.39,2025-02-13
1446,1468,Laptop,796.77,2025-11-14
1447,1340,Tablet,1356.65,2025-08-01
1448,1338,Tablet,628.16,2025-08-11
1449,598,Phone,1020.44,2025-08-08
1450,373,Laptop,1295.15,2026-01-09
1451,270,Headphones,1082.29,2025-08-27
1452,750,Phone,1597.59,2025-05-07
1453,944,Laptop,1975.28,2025-04-04
1454,399,Laptop,1853.68,2025-07-12
1455,1433,Headphones,756.25,2025-06-05
1456,696,Laptop,1996.05,2025-10-08
1457,253,Laptop,1264.3,2025-11-10
1458,253,Headphones,273.89,2025-08-16
1459,376,Laptop,1244.81,2025-04-19
1460,756,Camera,1674.59,2026-01-03
1461,614,Headphones,1672.77,2025-11-19
1462,406,Camera,1396.79,2025-04-15
1463,200,Camera,1166.18,2025-04-30
1464,414,Tablet,662.03,2025-09-11
1465,605,Tablet,1554.0,2025-06-07
1466,518,Camera,1702.81,2025-08-22
1467,460,Headphones,1400.15,2025-12-28
1468,252,Tablet,322.32,2025-12-06
1469,480,Monitor,731.36,2025-09-25
1470,222,Camera,1997.89,2025-07-31
1471,828,Monitor,454.21,2025-04-04
1472,150,Laptop,512.0,2025-03-11
1473,865,Headphones,1278.47,2025-09-01
1474,1259,Tablet,1792.91,2025-08-25
1475,409,Camera,410.13,2025-07-17
1476,259,Laptop,1797.46,2025-11-22
1477,659,Monitor,813.8,2025-09-13
1478,60,Monitor,666.34,2026-01-01
1479,783,Camera,1394.12,2025-08-04
1480,1127,Laptop,36.75,2025-10-25
1481,753,Headphones,1945.05,2025-12-06
1482,781,Tablet,1352.68,2025-04-22
1483,438,Phone,1602.18,2025-10-02
1484,923,Camera,1085.38,2025-06-04
1485,1145,Headphones,446.62,2025-08-29
1486,813,Headphones,1330.86,2025-02-20
1487,8,Laptop,26.03,2025-05-17
1488,280,Camera,635.01,2025-01-26
1489,559,Monitor,777.66,2025-06-18
1490,404,Camera,484.4,2025-12-12
1491,506,Headphones,1917.85,2025-08-24
1492,83,Tablet,1114.11,2025-11-21
1493,1247,Monitor,346.38,2025-09-22
1494,486,Laptop,1196.47,2025-03-30
1495,929,Camera,1456.38,2025-10-30
1496,1355,Camera,418.73,2025-09-21
1497,282,Camera,1262.44,2025-12-01
1498,1469,Monitor,46.92,2025-09-23
1499,823,Phone,176.54,2025-04-12
1500,32,Monitor,1863.13,2025-03-02
1501,40,Monitor,1966.01,2026-01-11
1502,3,Laptop,1433.46,2025-03-24
1503,844,Headphones,1423.21,2025-06-13
1504,1460,Headphones,436.03,2025-12-11
1505,1199,Monitor,1257.67,2025-10-08
1506,145,Phone,1579.34,2025-08-18
1507,1326,Laptop,1786.88,2025-06-26
1508,73,Phone,1441.86,2025-06-08
1509,1409,Tablet,521.61,2025-01-23
1510,1338,Tablet,1325.87,2025-02-28
1511,1231,Monitor,1001.15,2025-03-05
1512,660,Tablet,1616.1,2025-03-04
1513,534,Laptop,1736.23,2025-04-15
1514,718,Camera,1552.86,2025-08-09
1515,85,Laptop,1337.03,2025-06-02
1516,875,Laptop,491.72,2025-12-16
1517,422,Headphones,1657.71,2025-08-20
1518,364,Phone,1464.09,2026-01-05
1519,230,Phone,1227.61,2025-07-18
1520,919,Camera,335.92,2025-04-24
1521,231,Phone,800.83,2025-02-23
1522,1213,Headphones,1857.34,2025-06-05
1523,402,Tablet,1431.17,2025-08-18
1524,1010,Phone,1692.52,2025-09-03
1525,779,Headphones,1236.54,2025-05-21
1526,815,Phone,405.87,2025-04-23
1527,964,Tablet,55.82,2025-07-31
1528,1206,Monitor,776.94,2025-04-10
1529,431,Camera,255.22,2025-07-30
1530,1011,Tablet,989.28,2025-06-04
1531,503,Camera,1387.33,2025-05-30
1532,735,Laptop,578.02,2025-07-24
1533,153,Camera,898.39,2025-05-01
1534,511,Headphones,215.44,2025-05-04
1535,133,Phone,1749.68,2025-02-07
1536,1071,Monitor,1384.45,2025-02-03
1537,938,Laptop,814.27,2025-09-07
1538,275,Camera,1464.87,2025-07-01
1539,272,Headphones,677.39,2025-05-28
1540,1035,Tablet,241.86,2025-04-12
1541,1163,Laptop,67.62,2025-12-27
1542,576,Camera,350.97,2025-10-26
1543,716,Tablet,981.9,2025-03-26
1544,679,Laptop,1607.58,2025-04-09
1545,237,Camera,336.22,2025-02-23
1546,313,Headphones,1807.19,2025-07-03
1547,826,Monitor,1667.6,2025-06-15
1548,296,Camera,94.76,2025-08-20
1549,1400,Laptop,825.96,2025-02-18
1550,237,Monitor,1012.45,2025-02-20
1551,37,Phone,1153.67,2025-02-18
1552,123,Phone,1822.44,2025-09-08
1553,685,Phone,513.99,2025-08-10
1554,1099,Phone,1535.64,2025-05-31
1555,478,Tablet,1726.8,2026-01-04
1556,978,Laptop,1059.75,2025-11-03
1557,125,Headphones,659.28,2026-01-12
1558,395,Tablet,1519.01,2025-04-20
1559,938,Tablet,338.49,2025-12-11
1560,694,Camera,200.44,2026-01-03
1561,1226,Camera,1784.09,2025-04-19
1562,1051,Headphones,1409.4,2025-02-25
1563,43,Headphones,1397.14,2025-09-22
1564,632,Camera,1065.16,2025-09-27
1565,1462,Camera,1459.84,2025-12-06
1566,105,Tablet,745.74,2025-08-10
1567,867,Camera,1035.16,2025-01-20
1568,270,Tablet,505.68,2025-06-18
1569,1261,Tablet,1412.66,2025-03-18
1570,1040,Camera,1369.89,2025-02-08
1571,596,Camera,430.73,2025-09-25
1572,473,Phone,317.33,2025-02-06
1573,933,Camera,1400.45,2025-04-19
1574,1022,Camera,1728.3,2025-10-14
1575,648,Tablet,638.07,2025-11-23
1576,1455,Camera,769.59,2025-10-24
1577,1307,Laptop,914.79,2025-07-17
1578,1428,Phone,1193.97,2025-09-17
1579,1136,Tablet,1848.98,2025-10-31
1580,744,Camera,1497.79,2025-06-21
1581,1182,Tablet,644.73,2025-09-26
1582,610,Laptop,538.02,2025-07-08
1583,532,Tablet,490.65,2025-03-20
1584,689,Camera,1096.2,2025-12-27
1585,379,Camera,1288.71,2025-05-12
1586,329,Laptop,1895.53,2025-09-04
1587,1451,Phone,677.34,2025-07-13
1588,1008,Phone,32.91,2025-12-27
1589,230,Laptop,1072.58,2025-06-25
1590,501,Camera,32.18,2026-01-13
1591,287,Laptop,1223.77,2025-06-17
1592,1484,Camera,1757.07,2025-02-03
1593,264,Laptop,583.92,2025-10-14
1594,683,Laptop,1550.27,2025-11-14
1595,286,Tablet,936.66,2025-11-26
1596,155,Phone,1226.36,2025-11-27
1597,973,Phone,1646.7,2025-03-10
1598,386,Phone,1198.39,2025-04-09
1599,1076,Phone,691.09,2025-08-24
1600,404,Tablet,1405.49,2026-01-10
1601,831,Laptop,1479.41,2025-02-24
1602,754,Tablet,294.68,2025-07-17
1603,186,Tablet,720.4,2025-03-01
1604,960,Laptop,1132.48,2025-08-16
1605,446,Laptop,1009.02,2025-12-29
1606,972,Camera,425.12,2025-03-26
1607,109,Camera,588.71,2025-04-17
1608,13,Phone,478.04,2025-01-19
1609,889,Camera,504.41,2025-08-18
1610,1226,Laptop,1734.12,2025-07-31
1611,165,Laptop,1975.22,2025-01-20
1612,115,Headphones,1828.92,2025-08-19
1613,228,Laptop,1351.39,2025-07-31
1614,1203,Monitor,1092.34,2025-09-09
1615,463,Monitor,1825.0,2025-08-14
1616,1447,Phone,171.94,2025-11-28
1617,848,Tablet,955.91,2025-04-24
1618,426,Tablet,116.86,2025-02-25
1619,771,Headphones,1599.89,2025-02-21
1620,1360,Laptop,508.34,2025-04-22
1621,505,Tablet,1383.12,2025-09-14
1622,1148,Tablet,539.77,2025-10-22
1623,352,Monitor,840.22,2025-11-15
1624,849,Laptop,856.84,2025-04-16
1625,538,Headphones,883.43,2025-10-07
1626,204,Headphones,816.2,2025-07-09
1627,388,Headphones,780.73,2025-12-26
1628,466,Headphones,325.38,2025-08-11
1629,699,Monitor,1597.33,2025-06-17
1630,149,Camera,1006.18,2025-08-11
1631,1336,Camera,1197.86,2025-11-01
1632,447,Camera,1506.26,2025-07-13
1633,1027,Phone,145.86,2025-12-22
1634,855,Laptop,925.36,2025-04-20
1635,643,Monitor,1436.65,2025-04-11
1636,660,Headphones,675.63,2025-11-18
1637,1424,Monitor,1399.55,2026-01-07
1638,52,Headphones,1131.2,2025-10-20
1639,767,Headphones,1094.49,2025-05-20
1640,1496,Phone,542.44,2025-10-05
1641,167,Tablet,489.04,2025-05-06
1642,1393,Tablet,279.07,2025-08-11
1643,1193,Monitor,1997.1,2025-04-04
1644,868,Laptop,1977.03,2025-08-24
1645,1107,Headphones,1513.32,2025-02-02
1646,1299,Camera,1805.09,2025-10-01
1647,633,Laptop,447.95,2026-01-03
1648,1433,Tablet,797.06,2025-08-17
1649,1291,Headphones,314.38,2026-01-03
1650,1317,Monitor,394.49,2025-07-17
1651,362,Camera,1271.69,2025-12-12
1652,414,Laptop,193.86,2025-03-08
1653,512,Laptop,1060.74,2025-08-21
1654,864,Phone,1685.35,2025-03-12
1655,830,Camera,637.74,2025-02-05
1656,994,Camera,1710.81,2025-10-29
1657,1310,Tablet,1869.34,2025-05-27
1658,381,Phone,964.36,2026-01-19
1659,935,Tablet,182.76,2025-11-23
1660,429,Phone,797.85,2025-08-04
1661,209,Monitor,964.3,2025-03-29
1662,1196,Headphones,1014.91,2025-04-30
1663,1002,Tablet,1181.57,2025-04-16
1664,754,Phone,875.87,2025-10-13
1665,1029,Monitor,969.45,2026-01-15
1666,570,Tablet,553.51,2025-02-09
1667,724,Laptop,1770.65,2025-05-08
1668,888,Laptop,1002.15,2025-09-24
1669,503,Tablet,1688.35,2025-12-19
1670,1250,Monitor,311.73,2025-12-18
1671,425,Headphones,1316.3,2025-02-24
1672,1298,Laptop,1724.06,2025-02-20
1673,1056,Laptop,1521.62,2025-10-10
1674,1016,Camera,429.24,2025-03-14
1675,622,Camera,1916.08,2025-05-19
1676,261,Monitor,1048.74,2025-12-08
1677,1074,Phone,1452.94,2025-07-18
1678,331,Camera,596.04,2025-09-04
1679,486,Headphones,1910.1,2025-06-30
1680,370,Monitor,1051.09,2025-09-07
1681,722,Monitor,1660.61,2025-06-23
1682,743,Headphones,532.62,2025-12-25
1683,244,Camera,789.42,2025-02-03
1684,531,Camera,949.6,2025-09-14
1685,220,Tablet,1228.08,2025-10-29
1686,865,Tablet,131.92,2026-01-08
1687,320,Camera,1480.2,2025-10-29
1688,1243,Camera,471.96,2025-12-26
1689,1301,Laptop,1754.31,2025-12-15
1690,1204,Phone,90.94,2025-02-16
1691,1059,Camera,683.34,2025-05-02
1692,57,Monitor,1057.71,2025-08-06
1693,43,Phone,103.37,2025-12-10
1694,510,Phone,1649.55,2025-02-12
1695,669,Phone,307.82,2025-06-25
1696,468,Phone,1933.5,2025-11-24
1697,1243,Tablet,442.4,2025-03-25
1698,1385,Monitor,710.47,2026-01-19
1699,845,Tablet,1425.21,2025-07-31
1700,495,Tablet,471.89,2025-03-16
1701,346,Tablet,117.08,2025-10-03
1702,725,Laptop,1647.92,2025-07-08
1703,950,Headphones,787.57,2025-09-12
1704,145,Monitor,650.26,2025-05-21
1705,788,Camera,950.22,2025-03-15
1706,1014,Camera,745.13,2025-03-21
1707,451,Monitor,1849.02,2025-08-09
1708,816,Phone,1257.9,2025-10-02
1709,23,Headphones,1431.73,2025-08-15
1710,1187,Camera,1212.34,2025-08-13
1711,1252,Headphones,1378.75,2025-09-18
1712,697,Laptop,815.32,2025-11-15
1713,1338,Monitor,541.55,2025-07-04
1714,992,Camera,1332.74,2025-04-04
1715,758,Laptop,1242.28,2025-03-26
1716,633,Phone,1760.33,2025-03-16
1717,412,Monitor,470.6,2025-09-28
1718,1229,Tablet,1243.62,2025-08-10
1719,226,Tablet,767.72,2025-03-06
1720,1177,Phone,1773.44,2025-09-13
1721,951,Tablet,1392.24,2025-06-28
1722,372,Phone,714.99,2025-10-04
1723,1406,Camera,1340.53,2025-08-03
1724,658,Laptop,1007.77,2026-01-09
1725,380,Phone,493.5,2025-03-10
1726,619,Tablet,1341.9,2025-06-19
1727,526,Laptop,1736.02,2026-01-16
1728,333,Camera,1518.75,2025-09-05
1729,147,Camera,500.67,2025-04-28
1730,301,Phone,1734.96,2025-06-13
1731,1445,Phone,268.9,2025-02-18
1732,537,Monitor,1558.1,2025-09-06
1733,662,Laptop,162.37,2025-08-14
1734,179,Tablet,546.03,2025-04-15
1735,1386,Monitor,254.04,2025-08-02
1736,578,Monitor,1075.0,2025-10-22
1737,192,Tablet,1607.6,2025-09-25
1738,856,Headphones,1448.76,2025-12-17
1739,766,Tablet,1423.59,2025-06-03
1740,383,Monitor,1010.48,2025-01-23
1741,142,Phone,23.5,2025-10-24
1742,618,Camera,813.77,2025-03-30
1743,629,Laptop,225.41,2025-08-08
1744,1384,Headphones,339.33,2025-07-17
1745,699,Phone,1268.74,2025-09-10
1746,695,Monitor,1366.02,2025-09-19
1747,1114,Laptop,24.81,2025-03-12
1748,1436,Tablet,109.64,2025-02-19
1749,896,Headphones,1057.03,2025-06-12
1750,889,Tablet,947.4,2025-08-04
1751,53,Camera,115.11,2025-07-27
1752,671,Laptop,1261.69,2025-06-21
1753,540,Monitor,1742.93,2025-01-25
1754,1184,Phone,1476.14,2025-03-11
1755,943,Tablet,1237.71,2025-04-14
1756,558,Tablet,641.5,2025-11-03
1757,870,Phone,1688.92,2025-09-22
1758,878,Headphones,337.31,2025-02-02
1759,1409,Laptop,706.24,2025-04-16
1760,269,Camera,1478.02,2025-10-26
1761,1333,Tablet,1393.9,2025-06-13
1762,504,Phone,1256.95,2025-09-01
1763,593,Laptop,1310.91,2025-10-22
1764,534,Camera,1591.14,2025-07-01
1765,1329,Headphones,513.61,2025-10-12
1766,271,Phone,1350.35,2025-11-21
1767,1228,Camera,704.21,2025-06-13
1768,257,Tablet,710.08,2025-10-11
1769,492,Tablet,1698.45,2025-01-21
1770,1170,Headphones,635.36,2025-04-24
1771,1132,Camera,629.11,2025-09-02
1772,1147,Monitor,713.35,2025-09-14
1773,950,Monitor,1526.73,2025-08-25
1774,190,Tablet,689.88,2026-01-03
1775,1131,Phone,213.98,2025-05-17
1776,1083,Monitor,1266.69,2025-08-16
1777,1154,Tablet,830.82,2025-12-16
1778,921,Tablet,1404.44,2025-08-24
1779,1255,Headphones,931.56,2025-09-27
1780,205,Laptop,1769.85,2025-05-01
1781,895,Camera,1292.26,2025-12-16
1782,418,Tablet,777.47,2025-10-06
1783,1442,Camera,989.43,2025-10-26
1784,1284,Tablet,1272.54,2025-02-06
1785,542,Phone,1282.89,2025-08-24
1786,744,Monitor,1293.29,2025-10-27
1787,269,Laptop,1264.37,2025-12-30
1788,453,Camera,1342.69,2025-07-01
1789,883,Laptop,164.22,2026-01-12
1790,392,Tablet,848.16,2025-12-16
1791,932,Laptop,1102.57,2025-11-20
1792,1479,Phone,681.31,2025-09-21
1793,810,Tablet,1385.4,2025-09-27
1794,493,Laptop,1383.05,2025-12-27
1795,1344,Phone,1241.43,2026-01-18
1796,671,Headphones,131.13,2025-09-25
1797,255,Phone,776.79,2025-10-26
1798,990,Tablet,429.45,2025-09-08
1799,1287,Monitor,649.76,2025-11-29
1800,683,Monitor,72.57,2025-08-01
1801,1112,Laptop,1156.73,2025-11-20
1802,1379,Tablet,923.89,2025-01-23
1803,193,Camera,1278.07,2025-09-26
1804,1155,Monitor,571.28,2025-10-22
1805,1357,Monitor,534.17,2025-04-16
1806,1332,Laptop,893.22,2025-06-11
1807,775,Phone,1328.61,2025-11-11
1808,754,Tablet,244.84,2025-09-02
1809,446,Tablet,1497.31,2025-09-16
1810,38,Camera,1796.42,2025-10-03
1811,953,Headphones,1188.65,2025-01-27
1812,1339,Laptop,1557.13,2025-12-19
1813,129,Monitor,1367.67,2025-03-13
1814,1269,Camera,1739.0,2025-04-15
1815,767,Phone,1297.29,2025-09-23
1816,1203,Laptop,652.95,2025-12-22
1817,192,Camera,131.42,2025-12-25
1818,280,Tablet,1032.77,2025-02-23
1819,656,Headphones,1536.91,2025-05-21
1820,1144,Laptop,513.14,2025-06-05
1821,1151,Phone,444.88,2025-11-12
1822,551,Camera,78.06,2025-09-06
1823,1026,Tablet,162.23,2025-11-06
1824,626,Tablet,502.33,2025-08-27
1825,1039,Camera,1414.92,2025-04-15
1826,358,Headphones,333.33,2025-09-27
1827,870,Camera,884.62,2025-10-13
1828,288,Laptop,861.09,2025-02-16
1829,178,Tablet,1389.08,2025-01-31
1830,350,Laptop,754.96,2025-03-28
1831,541,Camera,1454.57,2025-12-01
1832,1403,Camera,898.4,2025-03-06
1833,274,Phone,1075.96,2025-12-01
1834,169,Headphones,1514.9,2026-01-17
1835,558,Monitor,270.56,2025-08-16
1836,579,Monitor,429.19,2025-10-15
1837,1379,Monitor,1742.74,2025-08-26
1838,257,Laptop,747.86,2025-06-21
1839,424,Phone,777.56,2025-08-16
1840,1018,Tablet,412.75,2025-04-06
1841,868,Phone,1416.86,2025-09-16
1842,999,Headphones,1418.43,2025-01-24
1843,1387,Laptop,202.99,2025-03-20
1844,677,Monitor,1707.12,2025-10-07
1845,760,Camera,1299.72,2025-12-02
1846,1197,Monitor,1090.8,2025-02-18
1847,1077,Tablet,1786.08,2025-02-19
1848,494,Camera,672.08,2025-12-26
1849,912,Monitor,1794.59,2025-11-11
1850,779,Tablet,1049.89,2025-05-15
1851,1491,Monitor,1303.86,2025-11-08
1852,282,Monitor,754.98,2025-05-04
1853,881,Phone,549.6,2025-06-25
1854,1088,Monitor,357.74,2025-11-05
1855,1209,Phone,1108.28,2025-02-15
1856,640,Phone,1432.31,2025-01-21
1857,1057,Headphones,1054.23,2025-07-21
1858,145,Camera,1333.58,2025-11-10
1859,41,Camera,187.43,2025-02-10
1860,268,Camera,284.2,2025-12-11
1861,73,Tablet,1412.49,2025-02-23
1862,1162,Headphones,1582.38,2025-12-30
1863,1438,Camera,1694.14,2025-09-30
1864,526,Laptop,118.9,2025-12-17
1865,133,Headphones,962.61,2025-07-20
1866,1077,Headphones,785.08,2025-10-29
1867,1179,Camera,1946.39,2025-02-26
1868,809,Headphones,1114.94,2025-05-22
1869,225,Laptop,557.77,2025-12-08
1870,120,Camera,76.83,2025-06-23
1871,1115,Laptop,874.03,2025-12-02
1872,269,Camera,709.69,2025-04-01
1873,808,Camera,308.69,2025-02-20
1874,961,Phone,1770.01,2025-06-21
1875,458,Tablet,1851.19,2025-12-21
1876,507,Headphones,165.51,2025-11-03
1877,562,Phone,629.83,2025-06-20
1878,1446,Monitor,1764.78,2025-05-29
1879,138,Headphones,541.08,2025-08-03
1880,127,Camera,505.35,2025-06-27
1881,1235,Phone,1879.15,2025-02-14
1882,596,Laptop,462.96,2025-12-13
1883,47,Tablet,70.07,2025-08-31
1884,227,Laptop,1740.17,2025-02-19
1885,341,Tablet,299.33,2025-08-28
1886,387,Camera,247.29,2025-08-19
1887,1267,Monitor,1769.26,2025-06-24
1888,496,Phone,1718.77,2025-12-20
1889,257,Phone,1341.25,2026-01-04
1890,443,Tablet,1601.8,2025-02-05
1891,1059,Tablet,1699.15,2025-04-25
1892,815,Headphones,496.97,2025-01-23
1893,668,Monitor,1790.66,2025-04-27
1894,1166,Headphones,932.38,2025-03-19
1895,1459,Camera,1767.08,2025-04-16
1896,689,Tablet,1192.91,2025-09-21
1897,51,Headphones,226.91,2025-11-22
1898,1125,Monitor,908.28,2025-05-28
1899,782,Camera,345.26,2025-07-03
1900,1146,Laptop,657.57,2025-05-19
1901,1115,Monitor,1831.92,2025-07-10
1902,1246,Headphones,285.95,2025-06-01
1903,208,Headphones,1774.39,2025-08-08
1904,374,Laptop,821.84,2025-01-27
1905,1150,Tablet,102.93,2025-04-08
1906,683,Tablet,868.84,2025-11-07
1907,534,Camera,393.17,2025-12-29
1908,159,Laptop,1804.01,2025-08-07
1909,1445,Headphones,76.29,2025-06-29
1910,440,Camera,1455.14,2025-02-23
1911,57,Monitor,182.76,2025-11-19
1912,790,Camera,335.59,2025-03-20
1913,1394,Headphones,1584.47,2025-04-08
1914,183,Phone,336.78,2025-05-21
1915,1347,Headphones,925.38,2025-11-01
1916,671,Laptop,1457.13,2025-04-12
1917,1045,Camera,843.54,2025-04-28
1918,719,Laptop,820.51,2025-08-17
1919,136,Tablet,1762.19,2025-09-16
1920,1433,Camera,918.25,2025-09-01
1921,1363,Laptop,1015.41,2025-07-09
1922,131,Phone,323.25,2025-02-28
1923,1393,Phone,1530.7,2025-10-25
1924,916,Headphones,1048.59,2025-12-03
1925,1237,Headphones,1132.3,2025-05-13
1926,278,Phone,537.82,2025-11-22
1927,797,Camera,1027.9,2025-04-09
1928,1367,Camera,1510.01,2025-12-13
1929,1435,Tablet,661.92,2025-07-23
1930,377,Headphones,1717.64,2025-06-16
1931,1457,Phone,438.62,2025-06-19
1932,154,Phone,604.75,2025-10-24
1933,878,Monitor,389.11,2025-10-05
1934,270,Tablet,171.53,2025-08-24
1935,545,Headphones,1401.21,2025-01-28
1936,300,Headphones,1858.22,2025-09-25
1937,192,Phone,1843.06,2025-09-17
1938,558,Phone,1979.29,2025-04-17
1939,1232,Phone,1193.55,2025-12-29
1940,838,Phone,1307.38,2025-09-20
1941,205,Camera,1221.94,2025-03-10
1942,307,Camera,1275.22,2025-04-28
1943,343,Laptop,1352.03,2025-02-18
1944,639,Camera,660.62,2025-04-27
1945,447,Laptop,1587.74,2025-04-20
1946,1460,Camera,1153.36,2025-04-08
1947,30,Headphones,214.19,2025-10-14
1948,1429,Phone,1030.34,2025-03-10
1949,772,Headphones,1458.87,2025-06-15
1950,333,Headphones,584.76,2025-07-23
1951,1139,Camera,466.95,2025-03-18
1952,698,Headphones,210.61,2025-08-22
1953,290,Camera,180.39,2026-01-19
1954,295,Tablet,1008.53,2025-08-14
1955,400,Tablet,1894.06,2025-11-01
1956,1032,Tablet,218.98,2025-05-09
1957,27,Monitor,658.65,2025-03-09
1958,1152,Headphones,1829.92,2025-10-26
1959,1102,Headphones,508.86,2025-06-22
1960,978,Camera,969.68,2025-02-20
1961,1456,Laptop,732.77,2025-08-28
1962,1431,Laptop,1155.36,2025-02-25
1963,1167,Laptop,747.48,2025-04-20
1964,747,Camera,1409.23,2025-08-06
1965,786,Camera,1280.48,2025-10-27
1966,1195,Camera,673.7,2025-03-21
1967,181,Headphones,1512.41,2026-01-12
1968,97,Monitor,544.02,2025-08-21
1969,160,Laptop,1330.18,2025-06-07
1970,76,Camera,1435.52,2025-04-21
1971,1130,Headphones,1234.27,2026-01-05
1972,1351,Headphones,858.31,2025-02-04
1973,1026,Headphones,1658.39,2025-09-04
1974,1043,Laptop,1528.35,2025-06-01
1975,1191,Camera,849.72,2025-09-20
1976,1265,Headphones,1583.2,2025-10-02
1977,1156,Monitor,1346.32,2025-11-21
1978,1011,Phone,1964.28,2025-08-28
1979,1235,Tablet,1686.56,2025-03-06
1980,722,Camera,1104.28,2025-12-17
1981,252,Phone,41.28,2025-12-04
1982,854,Laptop,1460.18,2025-07-19
1983,15,Laptop,758.08,2026-01-15
1984,440,Headphones,212.42,2025-01-28
1985,759,Camera,223.97,2025-09-30
1986,1151,Headphones,1096.69,2025-12-08
1987,1222,Tablet,925.28,2026-01-02
1988,1088,Tablet,48.6,2025-12-10
1989,905,Camera,1107.53,2025-08-17
1990,478,Monitor,44.45,2025-08-27
1991,1291,Monitor,946.19,2025-04-16
1992,375,Headphones,406.08,2025-01-24
1993,468,Phone,253.25,2025-11-21
1994,19,Camera,468.89,2025-09-22
